date,state,city,lat,lon,priceMax,priceMin,priceMod,quantity,year
01-12-2010,RAJ,JODHPUR,26.2389469,73.0243094,2582,910,1755,16870,2010
01-12-2010,RAJ,UDAIPUR,24.585445,73.712479,2192,389,1445,5800,2010
01-12-2010,TN,CHENNAI,13.0826802,80.2707184,4124,3164,3646,109000,2010
01-12-2010,UP,AGRA,27.1766701,78.0080745,2377,2097,2283,40465,2010
01-12-2010,UP,DEORIA,26.4862373,83.7838214,2600,2600,2600,50,2010
01-12-2010,UP,LUCKNOW,26.8466937,80.946166,3047,2597,2821,7630,2010
01-12-2010,UP,VARANASI,25.3176452,82.9739144,1319,1231,1275,33800,2010
01-12-2010,WB,KOLKATA,22.572646,88.363895,3489,2755,3123,116760,2010
01-01-2011,AP,KURNOOL,15.8281257,78.0372792,3141,1707,2551,5107,2011
01-01-2011,ASM,GUWAHATI,26.1445169,91.7362365,4113,3507,3863,22425,2011
01-01-2011,BHR,PATNA,25.5940947,85.1375645,3232,2527,2880,12550,2011
01-01-2011,DEL,DELHI,28.6139391,77.2090212,3594,1131,2657,210112,2011
01-01-2011,GUJ,AHMEDABAD,23.022505,72.5713621,3243,1407,2550,73739,2011
01-01-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,3018,1819,2437,424792,2011
01-01-2011,GUJ,GONDAL,21.9619463,70.792297,3361,563,2626,92192,2011
01-01-2011,GUJ,MAHUVA,21.0902193,71.7563169,2917,1521,2248,409972,2011
01-01-2011,GUJ,RAJKOT,22.3038945,70.8021599,2864,1029,1944,19341,2011
01-01-2011,GUJ,SURAT,21.1702401,72.8310607,3124,761,1942,26825,2011
01-01-2011,HR,KARNAL,29.6856929,76.9904825,3703,1950,2829,1325,2011
01-01-2011,HR,RAIPUR,21.2513844,81.6296413,3484,2528,3028,10360,2011
01-01-2011,JH,RANCHI,23.3440997,85.309562,3977,2654,3446,12500,2011
01-01-2011,JK,JAMMU,32.7217819,74.8576539,3795,3455,3645,10530,2011
01-01-2011,KNT,BANGALORE,12.9715987,77.5945627,3167,2029,2731,375695,2011
01-01-2011,KNT,BELGAUM,15.8496953,74.4976741,4194,839,2006,30423,2011
01-01-2011,KNT,BIJAPUR,16.8301708,75.710031,3714,800,2000,4500,2011
01-01-2011,KNT,DHAVANGERE,14.4663438,75.9238397,3445,1205,2359,13650,2011
01-01-2011,KNT,HUBLI,15.3647083,75.1239547,3313,552,1698,67664,2011
01-01-2011,MH,MUMBAI,19.0759837,72.8776559,3592,1788,2660,262073,2011
01-01-2011,MH,NAGPUR,21.1458004,79.0881546,3158,2288,2723,32643,2011
01-01-2011,MP,INDORE,22.7195687,75.8577258,3159,1265,2465,161926,2011
01-01-2011,MP,MANDSOUR,24.076836,75.0692952,3657,717,1808,9675,2011
01-01-2011,MS,AHMEDNAGAR,19.0952075,74.7495916,5800,567,3500,52405,2011
01-01-2011,MS,CHAKAN,18.7602664,73.8630346,4175,1000,2925,7437,2011
01-01-2011,MS,DEVALA,11.4725502,76.3820088,3306,593,2841,40629,2011
01-01-2011,MS,DHULIA,22.0347727,86.0618818,3119,433,2647,36705,2011
01-01-2011,MS,JALGAON,21.0076578,75.5626039,2862,655,1857,17700,2011
01-01-2011,MS,JUNNAR,19.2031842,73.87425,3362,1620,2540,12467,2011
01-01-2011,MS,KALVAN,19.24033,73.13054,3448,510,2550,16000,2011
01-01-2011,MS,KOLHAPUR,16.7049873,74.2432527,4267,704,2983,49477,2011
01-01-2011,MS,LASALGAON,20.1491422,74.2326058,3060,448,2379,200600,2011
01-01-2011,MS,LONAND,18.041706,74.1861821,3337,983,2492,5900,2011
01-01-2011,MS,MALEGAON,20.5547497,74.5100291,3090,701,2069,128153,2011
01-01-2011,MS,MANMAD,20.2511789,74.4366016,2843,683,2199,100197,2011
01-01-2011,MS,NASIK,19.9974533,73.7898023,3017,860,2189,30835,2011
01-01-2011,MS,NIPHAD,20.0799646,74.1093141,3384,726,2345,14195,2011
01-01-2011,MS,PIMPALGAON,20.1699678,73.9873787,3080,930,2190,175103,2011
01-01-2011,MS,PUNE,18.5204303,73.8567437,3498,1531,2506,333902,2011
01-01-2011,MS,RAHURI,19.392678,74.6488264,3878,275,1914,93587,2011
01-01-2011,MS,SAIKHEDA,22.962215,78.5831181,3501,500,2201,2277,2011
01-01-2011,MS,SANGAMNER,19.5771387,74.2079648,4251,500,2375,1821,2011
01-01-2011,MS,SATANA,20.598224,74.2032581,2572,447,2195,27233,2011
01-01-2011,MS,SHRIRAMPUR,19.6222323,74.6576091,4350,1175,2750,4403,2011
01-01-2011,MS,SINNAR,19.8530593,74.0006328,3394,622,2061,11978,2011
01-01-2011,MS,SOLAPUR,17.6599188,75.9063906,4212,152,1449,375417,2011
01-01-2011,MS,VANI,20.33749,73.89189,3618,929,2490,15596,2011
01-01-2011,MS,YEOLA,20.0471229,74.4818698,2979,392,2256,64322,2011
01-01-2011,OR,BHUBNESWER,20.2960587,85.8245398,3758,3523,3638,19450,2011
01-01-2011,PB,ABOHAR,30.1452928,74.1993043,3750,3067,3433,245,2011
01-01-2011,PB,AMRITSAR,31.6339793,74.8722642,3208,2603,2929,9350,2011
01-01-2011,PB,BHATINDA,30.210994,74.9454745,3382,2596,3121,9540,2011
01-01-2011,PB,PATIALA,30.3397809,76.3868797,3775,3425,3775,1131,2011
01-01-2011,RAJ,ALWAR,27.5529907,76.6345735,2493,871,1572,26949,2011
01-01-2011,RAJ,JAIPUR,26.9124336,75.7872709,3338,1795,2548,26067,2011
01-01-2011,RAJ,JODHPUR,26.2389469,73.0243094,2895,1581,2273,13586,2011
01-01-2011,RAJ,UDAIPUR,24.585445,73.712479,2883,1124,2023,6288,2011
01-01-2011,TN,CHENNAI,13.0826802,80.2707184,4583,3583,4083,102000,2011
01-01-2011,UP,AGRA,27.1766701,78.0080745,3141,2893,3005,27385,2011
01-01-2011,UP,DEORIA,26.4862373,83.7838214,2150,2150,2150,100,2011
01-01-2011,UP,KANPUR,26.449923,80.3318736,2000,1400,1700,336,2011
01-01-2011,UP,LUCKNOW,26.8466937,80.946166,3704,3204,3454,10888,2011
01-01-2011,UP,VARANASI,25.3176452,82.9739144,2200,1971,2086,39800,2011
01-01-2011,WB,KOLKATA,22.572646,88.363895,3923,2821,3382,80130,2011
01-02-2011,AP,HYDERABAD,17.385044,78.486671,1544,933,1375,35060,2011
01-02-2011,AP,KURNOOL,15.8281257,78.0372792,1162,803,988,13151,2011
01-02-2011,ASM,GUWAHATI,26.1445169,91.7362365,1967,1715,1842,29735,2011
01-02-2011,BHR,PATNA,25.5940947,85.1375645,1400,1216,1308,11895,2011
01-02-2011,DEL,DELHI,28.6139391,77.2090212,1395,467,1039,216955,2011
01-02-2011,GUJ,AHMEDABAD,23.022505,72.5713621,1135,713,974,98053,2011
01-02-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,1032,689,862,574075,2011
01-02-2011,GUJ,GONDAL,21.9619463,70.792297,926,171,730,54110,2011
01-02-2011,GUJ,MAHUVA,21.0902193,71.7563169,1071,753,914,515988,2011
01-02-2011,GUJ,RAJKOT,22.3038945,70.8021599,1016,204,613,13123,2011
01-02-2011,GUJ,SURAT,21.1702401,72.8310607,1258,779,1019,22250,2011
01-02-2011,HR,KARNAL,29.6856929,76.9904825,1481,1203,1342,4325,2011
01-02-2011,HR,RAIPUR,21.2513844,81.6296413,1395,1053,1260,11610,2011
01-02-2011,JH,RANCHI,23.3440997,85.309562,1650,1019,1375,7343,2011
01-02-2011,JK,JAMMU,32.7217819,74.8576539,1444,1271,1390,18740,2011
01-02-2011,KNT,BANGALORE,12.9715987,77.5945627,1300,1082,1186,367503,2011
01-02-2011,KNT,BELGAUM,15.8496953,74.4976741,1363,533,1004,33797,2011
01-02-2011,KNT,BIJAPUR,16.8301708,75.710031,1175,225,663,2221,2011
01-02-2011,KNT,DHAVANGERE,14.4663438,75.9238397,1335,825,1083,14560,2011
01-02-2011,KNT,HASSAN,13.0068142,76.0995519,1500,600,1100,2700,2011
01-02-2011,KNT,HUBLI,15.3647083,75.1239547,1288,388,930,45534,2011
01-02-2011,MH,MUMBAI,19.0759837,72.8776559,1260,736,988,246050,2011
01-02-2011,MH,NAGPUR,21.1458004,79.0881546,1364,1026,1195,31206,2011
01-02-2011,MP,BHOPAL,23.2599333,77.412615,1125,895,1000,2880,2011
01-02-2011,MP,INDORE,22.7195687,75.8577258,1142,587,911,162086,2011
01-02-2011,MP,MANDSOUR,24.076836,75.0692952,846,109,460,15380,2011
01-02-2011,MS,DEVALA,11.4725502,76.3820088,1078,352,910,76262,2011
01-02-2011,MS,DHULIA,22.0347727,86.0618818,1110,227,912,29583,2011
01-02-2011,MS,JALGAON,21.0076578,75.5626039,1151,388,858,8500,2011
01-02-2011,MS,KALVAN,19.24033,73.13054,1220,355,942,27700,2011
01-02-2011,MS,KOLHAPUR,16.7049873,74.2432527,1333,483,1033,93104,2011
01-02-2011,MS,LASALGAON,20.1491422,74.2326058,993,343,829,262305,2011
01-02-2011,MS,LONAND,18.041706,74.1861821,954,500,800,15000,2011
01-02-2011,MS,MALEGAON,20.5547497,74.5100291,1111,370,872,196367,2011
01-02-2011,MS,MANMAD,20.2511789,74.4366016,972,327,847,217548,2011
01-02-2011,MS,NASIK,19.9974533,73.7898023,1141,466,903,37711,2011
01-02-2011,MS,NIPHAD,20.0799646,74.1093141,932,329,826,67225,2011
01-02-2011,MS,PIMPALGAON,20.1699678,73.9873787,1008,592,864,297538,2011
01-02-2011,MS,PUNE,18.5204303,73.8567437,1125,500,813,524243,2011
01-02-2011,MS,RAHURI,19.392678,74.6488264,1189,168,666,138770,2011
01-02-2011,MS,SAIKHEDA,22.962215,78.5831181,1025,222,692,75715,2011
01-02-2011,MS,SANGAMNER,19.5771387,74.2079648,700,200,450,11634,2011
01-02-2011,MS,SATANA,20.598224,74.2032581,1101,254,829,33977,2011
01-02-2011,MS,SHRIRAMPUR,19.6222323,74.6576091,1237,400,821,17573,2011
01-02-2011,MS,SINNAR,19.8530593,74.0006328,1161,157,896,49176,2011
01-02-2011,MS,SOLAPUR,17.6599188,75.9063906,1364,104,664,309852,2011
01-02-2011,MS,VANI,20.33749,73.89189,1267,500,1050,10717,2011
01-02-2011,MS,YEOLA,20.0471229,74.4818698,996,311,850,250060,2011
01-02-2011,OR,BHUBNESWER,20.2960587,85.8245398,1573,1407,1490,33850,2011
01-02-2011,PB,ABOHAR,30.1452928,74.1993043,1400,950,1125,300,2011
01-02-2011,PB,AMRITSAR,31.6339793,74.8722642,1277,1000,1154,14700,2011
01-02-2011,PB,BHATINDA,30.210994,74.9454745,1473,1247,1370,3266,2011
01-02-2011,PB,JALANDHAR,31.3260152,75.5761829,1325,1025,1175,2216,2011
01-02-2011,PB,PATIALA,30.3397809,76.3868797,1540,1280,1500,2305,2011
01-02-2011,RAJ,ALWAR,27.5529907,76.6345735,800,250,458,651,2011
01-02-2011,RAJ,JAIPUR,26.9124336,75.7872709,1343,800,1088,27154,2011
01-02-2011,RAJ,JODHPUR,26.2389469,73.0243094,1229,718,1034,15297,2011
01-02-2011,RAJ,UDAIPUR,24.585445,73.712479,1279,650,964,6756,2011
01-02-2011,TN,CHENNAI,13.0826802,80.2707184,1778,1396,1589,128500,2011
01-02-2011,UP,AGRA,27.1766701,78.0080745,1424,1287,1371,44110,2011
01-02-2011,UP,KANPUR,26.449923,80.3318736,1485,1280,1381,26790,2011
01-02-2011,UP,LUCKNOW,26.8466937,80.946166,1525,1244,1384,15675,2011
01-02-2011,UP,VARANASI,25.3176452,82.9739144,1275,1275,1275,4400,2011
01-02-2011,WB,KOLKATA,22.572646,88.363895,1458,1026,1241,170040,2011
01-03-2011,AP,HYDERABAD,17.385044,78.486671,686,286,543,26600,2011
01-03-2011,AP,KURNOOL,15.8281257,78.0372792,610,463,541,23550,2011
01-03-2011,ASM,GUWAHATI,26.1445169,91.7362365,950,829,897,35505,2011
01-03-2011,BHR,PATNA,25.5940947,85.1375645,766,675,720,22365,2011
01-03-2011,DEL,DELHI,28.6139391,77.2090212,844,441,677,298421,2011
01-03-2011,GUJ,AHMEDABAD,23.022505,72.5713621,701,340,549,114902,2011
01-03-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,552,301,426,461245,2011
01-03-2011,GUJ,GONDAL,21.9619463,70.792297,518,142,393,26932,2011
01-03-2011,GUJ,MAHUVA,21.0902193,71.7563169,591,367,480,900781,2011
01-03-2011,GUJ,RAJKOT,22.3038945,70.8021599,548,199,382,16590,2011
01-03-2011,GUJ,SURAT,21.1702401,72.8310607,597,482,539,29620,2011
01-03-2011,HR,KARNAL,29.6856929,76.9904825,1023,873,947,7900,2011
01-03-2011,HR,RAIPUR,21.2513844,81.6296413,723,644,684,13210,2011
01-03-2011,JH,RANCHI,23.3440997,85.309562,827,613,720,13301,2011
01-03-2011,JK,JAMMU,32.7217819,74.8576539,863,769,816,35380,2011
01-03-2011,KNT,BANGALORE,12.9715987,77.5945627,748,611,683,398464,2011
01-03-2011,KNT,BELGAUM,15.8496953,74.4976741,700,375,533,18132,2011
01-03-2011,KNT,BIJAPUR,16.8301708,75.710031,613,100,350,1950,2011
01-03-2011,KNT,DHAVANGERE,14.4663438,75.9238397,728,452,657,14770,2011
01-03-2011,KNT,HUBLI,15.3647083,75.1239547,743,256,602,63047,2011
01-03-2011,MH,MUMBAI,19.0759837,72.8776559,766,454,610,289200,2011
01-03-2011,MH,NAGPUR,21.1458004,79.0881546,671,526,594,37411,2011
01-03-2011,MP,INDORE,22.7195687,75.8577258,595,262,460,217906,2011
01-03-2011,MP,MANDSOUR,24.076836,75.0692952,526,145,331,21100,2011
01-03-2011,MS,AHMEDNAGAR,19.0952075,74.7495916,664,157,440,84231,2011
01-03-2011,MS,CHAKAN,18.7602664,73.8630346,588,394,538,37392,2011
01-03-2011,MS,DEVALA,11.4725502,76.3820088,639,206,452,56320,2011
01-03-2011,MS,DHULIA,22.0347727,86.0618818,620,100,474,30565,2011
01-03-2011,MS,JALGAON,21.0076578,75.5626039,617,245,443,8515,2011
01-03-2011,MS,KALVAN,19.24033,73.13054,835,308,486,15000,2011
01-03-2011,MS,KOLHAPUR,16.7049873,74.2432527,735,338,548,140285,2011
01-03-2011,MS,LASALGAON,20.1491422,74.2326058,526,121,430,316230,2011
01-03-2011,MS,LONAND,18.041706,74.1861821,591,381,538,40750,2011
01-03-2011,MS,MALEGAON,20.5547497,74.5100291,560,158,355,124158,2011
01-03-2011,MS,MANMAD,20.2511789,74.4366016,451,235,381,191798,2011
01-03-2011,MS,NASIK,19.9974533,73.7898023,636,279,497,35686,2011
01-03-2011,MS,NIPHAD,20.0799646,74.1093141,490,243,433,68570,2011
01-03-2011,MS,PIMPALGAON,20.1699678,73.9873787,532,303,424,259198,2011
01-03-2011,MS,PUNE,18.5204303,73.8567437,619,334,480,481607,2011
01-03-2011,MS,RAHURI,19.392678,74.6488264,633,134,363,131855,2011
01-03-2011,MS,SAIKHEDA,22.962215,78.5831181,590,150,361,18118,2011
01-03-2011,MS,SANGAMNER,19.5771387,74.2079648,656,200,436,55548,2011
01-03-2011,MS,SATANA,20.598224,74.2032581,657,150,438,28203,2011
01-03-2011,MS,SHRIRAMPUR,19.6222323,74.6576091,610,210,410,11140,2011
01-03-2011,MS,SINNAR,19.8530593,74.0006328,615,119,422,26931,2011
01-03-2011,MS,SOLAPUR,17.6599188,75.9063906,701,103,389,367707,2011
01-03-2011,MS,VANI,20.33749,73.89189,664,250,513,9191,2011
01-03-2011,MS,YEOLA,20.0471229,74.4818698,486,246,415,259067,2011
01-03-2011,OR,BHUBNESWER,20.2960587,85.8245398,976,871,924,27000,2011
01-03-2011,PB,ABOHAR,30.1452928,74.1993043,1042,669,855,850,2011
01-03-2011,PB,AMRITSAR,31.6339793,74.8722642,810,605,708,6850,2011
01-03-2011,PB,BHATINDA,30.210994,74.9454745,950,773,873,4035,2011
01-03-2011,PB,PATIALA,30.3397809,76.3868797,800,700,742,4990,2011
01-03-2011,RAJ,JAIPUR,26.9124336,75.7872709,670,431,552,42101,2011
01-03-2011,RAJ,JODHPUR,26.2389469,73.0243094,600,314,461,30055,2011
01-03-2011,RAJ,UDAIPUR,24.585445,73.712479,573,230,399,12226,2011
01-03-2011,TN,CHENNAI,13.0826802,80.2707184,996,764,880,146300,2011
01-03-2011,UP,AGRA,27.1766701,78.0080745,906,797,877,51810,2011
01-03-2011,UP,KANPUR,26.449923,80.3318736,873,813,844,23558,2011
01-03-2011,UP,LUCKNOW,26.8466937,80.946166,942,821,885,22440,2011
01-03-2011,WB,KOLKATA,22.572646,88.363895,732,565,653,120240,2011
01-04-2011,AP,HYDERABAD,17.385044,78.486671,629,329,503,50730,2011
01-04-2011,AP,KURNOOL,15.8281257,78.0372792,532,374,473,19048,2011
01-04-2011,ASM,GUWAHATI,26.1445169,91.7362365,884,742,820,22000,2011
01-04-2011,BHR,PATNA,25.5940947,85.1375645,673,593,633,12900,2011
01-04-2011,DEL,DELHI,28.6139391,77.2090212,730,398,605,260910,2011
01-04-2011,GUJ,AHMEDABAD,23.022505,72.5713621,632,274,479,120456,2011
01-04-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,481,219,343,181252,2011
01-04-2011,GUJ,GONDAL,21.9619463,70.792297,440,133,253,31098,2011
01-04-2011,GUJ,MAHUVA,21.0902193,71.7563169,536,245,390,1207356,2011
01-04-2011,GUJ,RAJKOT,22.3038945,70.8021599,465,186,334,12760,2011
01-04-2011,GUJ,SURAT,21.1702401,72.8310607,586,436,513,30950,2011
01-04-2011,HR,KARNAL,29.6856929,76.9904825,817,679,737,4752,2011
01-04-2011,HR,RAIPUR,21.2513844,81.6296413,638,580,609,12120,2011
01-04-2011,JH,RANCHI,23.3440997,85.309562,700,400,500,2986,2011
01-04-2011,JK,JAMMU,32.7217819,74.8576539,795,695,745,26910,2011
01-04-2011,KNT,BANGALORE,12.9715987,77.5945627,701,505,645,372716,2011
01-04-2011,KNT,BELGAUM,15.8496953,74.4976741,680,320,480,10932,2011
01-04-2011,KNT,BIJAPUR,16.8301708,75.710031,560,100,300,1650,2011
01-04-2011,KNT,DHAVANGERE,14.4663438,75.9238397,665,406,610,9780,2011
01-04-2011,KNT,HUBLI,15.3647083,75.1239547,693,295,582,37835,2011
01-04-2011,MH,MUMBAI,19.0759837,72.8776559,708,469,606,179000,2011
01-04-2011,MH,NAGPUR,21.1458004,79.0881546,591,458,533,32513,2011
01-04-2011,MP,INDORE,22.7195687,75.8577258,562,207,414,121690,2011
01-04-2011,MS,AHMEDNAGAR,19.0952075,74.7495916,610,100,425,23339,2011
01-04-2011,MS,CHAKAN,18.7602664,73.8630346,623,354,522,45813,2011
01-04-2011,MS,DEVALA,11.4725502,76.3820088,678,126,579,17341,2011
01-04-2011,MS,DHULIA,22.0347727,86.0618818,564,100,406,28517,2011
01-04-2011,MS,DINDORI,22.9417931,81.0768455,692,328,576,6408,2011
01-04-2011,MS,JALGAON,21.0076578,75.5626039,567,248,436,6535,2011
01-04-2011,MS,JUNNAR,19.2031842,73.87425,617,367,467,2759,2011
01-04-2011,MS,KALVAN,19.24033,73.13054,709,240,530,9900,2011
01-04-2011,MS,KOLHAPUR,16.7049873,74.2432527,713,316,511,101318,2011
01-04-2011,MS,LASALGAON,20.1491422,74.2326058,676,113,548,208545,2011
01-04-2011,MS,LONAND,18.041706,74.1861821,602,300,535,28450,2011
01-04-2011,MS,MALEGAON,20.5547497,74.5100291,682,270,532,71240,2011
01-04-2011,MS,MANMAD,20.2511789,74.4366016,618,310,572,76241,2011
01-04-2011,MS,NASIK,19.9974533,73.7898023,670,274,535,17858,2011
01-04-2011,MS,NIPHAD,20.0799646,74.1093141,645,228,557,22940,2011
01-04-2011,MS,PIMPALGAON,20.1699678,73.9873787,704,227,548,130868,2011
01-04-2011,MS,PUNE,18.5204303,73.8567437,590,360,475,296748,2011
01-04-2011,MS,RAHURI,19.392678,74.6488264,615,89,350,59650,2011
01-04-2011,MS,SATANA,20.598224,74.2032581,685,200,450,7070,2011
01-04-2011,MS,SHRIRAMPUR,19.6222323,74.6576091,628,219,425,11088,2011
01-04-2011,MS,SINNAR,19.8530593,74.0006328,570,107,445,29038,2011
01-04-2011,MS,SOLAPUR,17.6599188,75.9063906,648,99,325,281664,2011
01-04-2011,MS,VANI,20.33749,73.89189,692,300,546,10492,2011
01-04-2011,MS,YEOLA,20.0471229,74.4818698,413,206,329,132534,2011
01-04-2011,OR,BHUBNESWER,20.2960587,85.8245398,818,757,787,33300,2011
01-04-2011,PB,ABOHAR,30.1452928,74.1993043,625,436,553,495,2011
01-04-2011,PB,AMRITSAR,31.6339793,74.8722642,733,537,665,13200,2011
01-04-2011,PB,BHATINDA,30.210994,74.9454745,758,604,688,3620,2011
01-04-2011,PB,JALANDHAR,31.3260152,75.5761829,650,488,563,5577,2011
01-04-2011,PB,PATIALA,30.3397809,76.3868797,750,600,750,496,2011
01-04-2011,RAJ,ALWAR,27.5529907,76.6345735,676,553,615,5165,2011
01-04-2011,RAJ,JAIPUR,26.9124336,75.7872709,581,305,446,31222,2011
01-04-2011,RAJ,JODHPUR,26.2389469,73.0243094,473,303,391,25283,2011
01-04-2011,RAJ,UDAIPUR,24.585445,73.712479,477,180,325,10770,2011
01-04-2011,TN,CHENNAI,13.0826802,80.2707184,1163,837,1003,100800,2011
01-04-2011,UP,AGRA,27.1766701,78.0080745,705,631,673,47870,2011
01-04-2011,UP,KANPUR,26.449923,80.3318736,701,617,658,33380,2011
01-04-2011,UP,LUCKNOW,26.8466937,80.946166,721,632,676,8087,2011
01-04-2011,WB,KOLKATA,22.572646,88.363895,640,494,567,85100,2011
01-05-2011,AP,HYDERABAD,17.385044,78.486671,594,289,494,51360,2011
01-05-2011,AP,KURNOOL,15.8281257,78.0372792,547,293,434,13804,2011
01-05-2011,ASM,GUWAHATI,26.1445169,91.7362365,962,816,890,28610,2011
01-05-2011,BHR,PATNA,25.5940947,85.1375645,676,600,638,12200,2011
01-05-2011,DEL,DELHI,28.6139391,77.2090212,692,341,540,319227,2011
01-05-2011,GUJ,AHMEDABAD,23.022505,72.5713621,628,248,470,88893,2011
01-05-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,410,187,303,14833,2011
01-05-2011,GUJ,GONDAL,21.9619463,70.792297,430,148,266,24039,2011
01-05-2011,GUJ,MAHUVA,21.0902193,71.7563169,623,246,435,682848,2011
01-05-2011,GUJ,RAJKOT,22.3038945,70.8021599,454,164,317,17826,2011
01-05-2011,GUJ,SURAT,21.1702401,72.8310607,700,486,590,49500,2011
01-05-2011,HR,KARNAL,29.6856929,76.9904825,650,513,580,1700,2011
01-05-2011,HR,RAIPUR,21.2513844,81.6296413,658,549,617,12310,2011
01-05-2011,JH,RANCHI,23.3440997,85.309562,729,471,686,4488,2011
01-05-2011,JK,JAMMU,32.7217819,74.8576539,782,658,720,29230,2011
01-05-2011,KNT,BANGALORE,12.9715987,77.5945627,743,557,661,372034,2011
01-05-2011,KNT,BELGAUM,15.8496953,74.4976741,650,325,450,10794,2011
01-05-2011,KNT,BIJAPUR,16.8301708,75.710031,531,100,300,16400,2011
01-05-2011,KNT,DHAVANGERE,14.4663438,75.9238397,658,383,600,13650,2011
01-05-2011,KNT,HASSAN,13.0068142,76.0995519,582,416,582,1043,2011
01-05-2011,KNT,HUBLI,15.3647083,75.1239547,713,247,601,50855,2011
01-05-2011,MH,MUMBAI,19.0759837,72.8776559,770,557,664,219600,2011
01-05-2011,MH,NAGPUR,21.1458004,79.0881546,553,431,492,16917,2011
01-05-2011,MP,INDORE,22.7195687,75.8577258,520,198,385,114511,2011
01-05-2011,MS,CHAKAN,18.7602664,73.8630346,651,301,451,2649,2011
01-05-2011,MS,DEVALA,11.4725502,76.3820088,623,107,518,9348,2011
01-05-2011,MS,DHULIA,22.0347727,86.0618818,531,100,415,22442,2011
01-05-2011,MS,DINDORI,22.9417931,81.0768455,797,359,635,14634,2011
01-05-2011,MS,JALGAON,21.0076578,75.5626039,602,249,441,6480,2011
01-05-2011,MS,JUNNAR,19.2031842,73.87425,625,288,500,9827,2011
01-05-2011,MS,KALVAN,19.24033,73.13054,711,126,476,5000,2011
01-05-2011,MS,KOLHAPUR,16.7049873,74.2432527,753,300,507,142161,2011
01-05-2011,MS,LASALGAON,20.1491422,74.2326058,663,179,549,179763,2011
01-05-2011,MS,LONAND,18.041706,74.1861821,636,271,514,4350,2011
01-05-2011,MS,MALEGAON,20.5547497,74.5100291,689,254,582,93850,2011
01-05-2011,MS,MANMAD,20.2511789,74.4366016,594,262,532,105714,2011
01-05-2011,MS,NASIK,19.9974533,73.7898023,630,259,530,24101,2011
01-05-2011,MS,NIPHAD,20.0799646,74.1093141,652,206,542,27985,2011
01-05-2011,MS,PIMPALGAON,20.1699678,73.9873787,744,243,597,249671,2011
01-05-2011,MS,PUNE,18.5204303,73.8567437,623,378,501,264177,2011
01-05-2011,MS,RAHURI,19.392678,74.6488264,656,100,375,133358,2011
01-05-2011,MS,SAIKHEDA,22.962215,78.5831181,614,175,490,9180,2011
01-05-2011,MS,SANGAMNER,19.5771387,74.2079648,700,200,450,9367,2011
01-05-2011,MS,SHRIRAMPUR,19.6222323,74.6576091,648,217,471,40838,2011
01-05-2011,MS,SINNAR,19.8530593,74.0006328,618,100,481,53309,2011
01-05-2011,MS,SOLAPUR,17.6599188,75.9063906,663,106,286,246422,2011
01-05-2011,MS,VANI,20.33749,73.89189,795,300,619,25589,2011
01-05-2011,MS,YEOLA,20.0471229,74.4818698,563,271,476,93121,2011
01-05-2011,OR,BHUBNESWER,20.2960587,85.8245398,792,716,754,21500,2011
01-05-2011,PB,ABOHAR,30.1452928,74.1993043,513,323,444,1010,2011
01-05-2011,PB,AMRITSAR,31.6339793,74.8722642,636,427,595,10680,2011
01-05-2011,PB,JALANDHAR,31.3260152,75.5761829,655,545,600,4712,2011
01-05-2011,PB,PATIALA,30.3397809,76.3868797,825,600,825,1825,2011
01-05-2011,RAJ,ALWAR,27.5529907,76.6345735,613,469,513,2403,2011
01-05-2011,RAJ,JAIPUR,26.9124336,75.7872709,525,267,396,43444,2011
01-05-2011,RAJ,JODHPUR,26.2389469,73.0243094,430,236,338,33567,2011
01-05-2011,RAJ,UDAIPUR,24.585445,73.712479,492,158,325,12159,2011
01-05-2011,TN,CHENNAI,13.0826802,80.2707184,1087,791,939,125500,2011
01-05-2011,UP,AGRA,27.1766701,78.0080745,652,573,615,90900,2011
01-05-2011,UP,KANPUR,26.449923,80.3318736,645,525,589,15609,2011
01-05-2011,UP,LUCKNOW,26.8466937,80.946166,696,624,660,3666,2011
01-05-2011,WB,KOLKATA,22.572646,88.363895,818,673,751,101800,2011
01-06-2011,AP,HYDERABAD,17.385044,78.486671,688,300,567,38990,2011
01-06-2011,AP,KURNOOL,15.8281257,78.0372792,757,445,646,5208,2011
01-06-2011,ASM,GUWAHATI,26.1445169,91.7362365,996,818,914,31900,2011
01-06-2011,BHR,PATNA,25.5940947,85.1375645,634,516,575,8135,2011
01-06-2011,DEL,DELHI,28.6139391,77.2090212,847,264,576,352973,2011
01-06-2011,GUJ,AHMEDABAD,23.022505,72.5713621,748,342,568,99309,2011
01-06-2011,GUJ,BHAVNAGAR,21.7644725,72.1519304,392,310,362,984,2011
01-06-2011,GUJ,GONDAL,21.9619463,70.792297,603,303,520,3005,2011
01-06-2011,GUJ,MAHUVA,21.0902193,71.7563169,715,314,475,127107,2011
01-06-2011,GUJ,RAJKOT,22.3038945,70.8021599,714,246,475,18876,2011
01-06-2011,GUJ,SURAT,21.1702401,72.8310607,719,506,614,55470,2011
01-06-2011,HR,KARNAL,29.6856929,76.9904825,561,422,491,5259,2011
